order_id,scheduled_deliver_date,deliver_date
1974,10/15/2022,10/14/2022
1975,10/10/2022,10/10/2022
1976,10/12/2022,10/11/2022
1977,10/13/2022,10/13/2022
1978,10/16/2022,10/16/2022
1979,10/8/2022,10/8/2022
1980,10/18/2022,10/15/2022
1981,10/15/2022,10/12/2022
1982,10/13/2022,10/13/2022
1983,10/13/2022,10/10/2022
1984,10/9/2022,10/7/2022
1985,10/13/2022,10/11/2022
1986,10/14/2022,10/13/2022
1987,10/15/2022,10/15/2022
1988,10/9/2022,10/6/2022
1989,10/19/2022,10/17/2022
1990,10/13/2022,10/13/2022
1991,10/28/2022,10/26/2022
1992,10/10/2022,10/10/2022
1993,10/10/2022,10/10/2022
1994,10/14/2022,10/13/2022
1995,10/17/2022,10/14/2022
1996,10/16/2022,10/14/2022
1997,10/21/2022,10/21/2022
1998,10/15/2022,10/15/2022
1999,10/15/2022,10/13/2022
2000,10/21/2022,10/19/2022
2001,10/14/2022,10/13/2022
2002,10/12/2022,10/11/2022
2003,10/15/2022,10/12/2022
2004,10/14/2022,10/13/2022
2005,10/13/2022,10/12/2022
2006,10/20/2022,10/18/2022
2007,10/15/2022,10/14/2022
2008,10/16/2022,10/15/2022
2009,10/20/2022,10/20/2022
2010,10/13/2022,10/10/2022
2011,10/12/2022,10/11/2022
2012,10/22/2022,10/22/2022
2013,10/22/2022,10/19/2022
2014,10/16/2022,10/16/2022
2015,10/20/2022,10/17/2022
2016,10/17/2022,10/17/2022
2017,10/23/2022,10/22/2022
2018,10/24/2022,10/22/2022
2019,10/14/2022,10/14/2022
2020,11/11/2022,11/9/2022
2021,10/20/2022,10/17/2022
2022,10/17/2022,10/17/2022
2023,10/21/2022,10/20/2022
2024,10/23/2022,10/21/2022
2025,10/28/2022,10/27/2022
2026,10/16/2022,10/13/2022
2027,10/14/2022,10/13/2022
2028,10/19/2022,10/25/2022
2029,11/7/2022,11/6/2022
2030,10/17/2022,10/14/2022
2031,10/21/2022,10/18/2022
2032,10/20/2022,10/19/2022
2033,10/19/2022,10/16/2022
2034,10/21/2022,10/20/2022
2035,10/22/2022,10/21/2022
2036,11/12/2022,11/10/2022
2037,11/11/2022,11/19/2022
2038,10/22/2022,10/21/2022
2039,10/20/2022,10/19/2022
2040,11/5/2022,11/2/2022
2041,10/22/2022,10/20/2022
2042,10/22/2022,10/20/2022
2043,10/22/2022,10/20/2022
2044,10/18/2022,10/17/2022
2045,10/17/2022,10/14/2022
2046,10/23/2022,10/20/2022
2047,10/23/2022,10/23/2022
2048,10/21/2022,10/19/2022
2049,10/22/2022,10/22/2022
2050,10/22/2022,10/21/2022
2051,10/20/2022,10/18/2022
2052,10/27/2022,10/26/2022
2053,10/19/2022,10/17/2022
2054,10/25/2022,10/25/2022
2055,10/21/2022,10/18/2022
2056,10/17/2022,10/15/2022
2057,10/24/2022,10/23/2022
2058,10/25/2022,10/23/2022
2059,10/22/2022,10/21/2022
2060,10/20/2022,10/20/2022
2061,10/22/2022,10/20/2022
2062,10/19/2022,10/19/2022
2063,10/20/2022,10/19/2022
2064,10/20/2022,10/20/2022
2065,10/23/2022,10/22/2022
2066,10/22/2022,10/21/2022
2067,10/22/2022,10/21/2022
2068,10/29/2022,10/28/2022
2069,10/21/2022,10/21/2022
2070,10/21/2022,10/21/2022
2071,10/25/2022,10/22/2022
2072,10/20/2022,10/19/2022
2073,10/28/2022,10/28/2022
2074,10/25/2022,10/22/2022
2075,10/24/2022,10/23/2022
2076,10/23/2022,10/22/2022
2077,10/22/2022,10/22/2022
2078,10/24/2022,10/23/2022
2079,10/19/2022,10/16/2022
2080,11/4/2022,11/2/2022
2081,10/21/2022,10/20/2022
2082,10/24/2022,10/22/2022
2083,10/28/2022,10/27/2022
2084,11/13/2022,11/10/2022
2085,10/24/2022,10/24/2022
2086,11/1/2022,11/1/2022
2087,10/26/2022,10/26/2022
2088,10/24/2022,10/21/2022
2089,10/24/2022,10/22/2022
2090,10/23/2022,10/22/2022
2091,10/30/2022,10/30/2022
2092,10/31/2022,10/29/2022
2093,10/27/2022,10/26/2022
2094,10/28/2022,10/28/2022
2095,11/5/2022,11/3/2022
2096,10/28/2022,10/27/2022
2097,11/3/2022,10/31/2022
2098,10/29/2022,10/26/2022
2099,10/28/2022,10/26/2022
2100,11/1/2022,10/29/2022
2101,11/1/2022,10/30/2022
2102,11/1/2022,10/30/2022
2103,10/29/2022,10/27/2022
2104,11/3/2022,11/3/2022
2105,10/27/2022,10/24/2022
2106,10/26/2022,10/26/2022
2107,10/26/2022,10/24/2022
2108,11/1/2022,10/31/2022
2109,11/2/2022,11/5/2022
2110,11/5/2022,11/5/2022
2111,10/29/2022,10/28/2022
2112,10/30/2022,10/30/2022
2113,10/27/2022,10/25/2022
2114,11/1/2022,10/30/2022
2115,11/14/2022,11/12/2022
2116,11/2/2022,11/4/2022
2117,11/1/2022,11/1/2022
2118,11/1/2022,10/31/2022
2119,10/28/2022,10/27/2022
2120,10/31/2022,10/31/2022
2121,11/5/2022,11/5/2022
2122,11/5/2022,11/2/2022
2123,10/30/2022,10/29/2022
2124,11/2/2022,10/31/2022
2125,10/28/2022,10/26/2022
2126,10/31/2022,10/30/2022
2127,11/2/2022,10/30/2022
2128,11/6/2022,11/5/2022
2129,11/2/2022,10/30/2022
2130,10/28/2022,10/28/2022
2131,11/2/2022,11/1/2022
2132,10/30/2022,10/28/2022
2133,11/26/2022,11/26/2022
2134,11/6/2022,11/5/2022
2135,10/27/2022,10/24/2022
2136,11/2/2022,10/30/2022
2137,10/30/2022,10/28/2022
2138,10/31/2022,10/31/2022
2139,11/2/2022,11/2/2022
2140,10/29/2022,10/29/2022
2141,11/4/2022,11/2/2022
2142,11/1/2022,10/29/2022
2143,10/31/2022,10/28/2022
2144,10/28/2022,10/25/2022
2145,11/10/2022,11/9/2022
2146,11/6/2022,11/6/2022
2147,11/6/2022,11/6/2022
2148,10/31/2022,10/29/2022
2149,11/2/2022,11/2/2022
2150,11/24/2022,11/21/2022
2151,11/6/2022,11/4/2022
2152,11/5/2022,11/2/2022
2153,11/2/2022,10/31/2022
2154,10/29/2022,10/28/2022
2155,10/28/2022,10/26/2022
2156,11/2/2022,10/30/2022
2157,11/17/2022,11/17/2022
2158,10/28/2022,10/28/2022
2159,11/3/2022,11/1/2022
2160,11/8/2022,11/6/2022
2161,10/29/2022,10/28/2022
2162,10/31/2022,10/31/2022
2163,11/14/2022,11/11/2022
2164,11/1/2022,10/30/2022
2165,11/1/2022,10/29/2022
2166,10/29/2022,10/27/2022
2167,11/4/2022,11/4/2022
2168,11/7/2022,11/6/2022
2169,10/31/2022,10/31/2022
2170,11/4/2022,11/1/2022
2171,11/6/2022,11/4/2022
2172,11/4/2022,11/4/2022
2173,11/5/2022,11/5/2022
2174,10/31/2022,10/29/2022
2175,11/19/2022,11/18/2022
2176,11/7/2022,11/4/2022
2177,11/10/2022,11/7/2022
2178,10/31/2022,10/31/2022
2179,11/6/2022,11/3/2022
2180,11/16/2022,11/15/2022
2181,11/2/2022,11/1/2022
2182,10/31/2022,10/29/2022
2183,11/2/2022,10/31/2022
2184,11/11/2022,11/8/2022
2185,11/1/2022,11/1/2022
2186,11/3/2022,10/31/2022
2187,11/5/2022,11/2/2022
2188,11/7/2022,11/4/2022
2189,11/10/2022,11/8/2022
2190,11/17/2022,11/15/2022
2191,11/4/2022,11/1/2022
2192,11/9/2022,11/8/2022
2193,11/7/2022,11/5/2022
2194,11/3/2022,11/1/2022
2195,11/6/2022,11/6/2022
2196,11/27/2022,11/26/2022
2197,11/6/2022,11/5/2022
2198,11/24/2022,11/21/2022
2199,11/12/2022,11/12/2022
2200,11/5/2022,11/3/2022
2201,11/3/2022,11/2/2022
2202,11/12/2022,11/10/2022
2203,11/24/2022,11/21/2022
2204,11/23/2022,11/21/2022
2205,11/4/2022,11/2/2022
2206,11/7/2022,11/5/2022
2207,11/12/2022,11/9/2022
2208,11/5/2022,11/4/2022
2209,11/13/2022,11/10/2022
2210,11/9/2022,11/7/2022
2211,11/9/2022,11/8/2022
2212,11/9/2022,11/8/2022
2213,11/9/2022,11/7/2022
2214,11/7/2022,11/6/2022
2215,11/13/2022,11/13/2022
2216,11/13/2022,11/11/2022
2217,11/13/2022,11/12/2022
2218,11/9/2022,11/8/2022
2219,11/6/2022,11/3/2022
2220,11/7/2022,11/6/2022
2221,11/6/2022,11/3/2022
2222,11/15/2022,11/15/2022
2223,11/28/2022,11/28/2022
2224,11/6/2022,11/4/2022
2225,11/7/2022,11/5/2022
2226,11/12/2022,11/9/2022
2227,11/9/2022,11/7/2022
2228,11/7/2022,11/4/2022
2229,11/13/2022,11/17/2022
2230,11/14/2022,11/12/2022
2231,11/9/2022,11/8/2022
2232,11/10/2022,11/10/2022
2233,11/6/2022,11/6/2022
2234,11/8/2022,11/14/2022
2235,11/17/2022,11/14/2022
2236,11/10/2022,11/8/2022
2237,11/15/2022,11/14/2022
2238,12/4/2022,12/4/2022
2239,12/5/2022,12/2/2022
2240,11/22/2022,11/21/2022
2241,11/15/2022,11/12/2022
2242,11/10/2022,11/10/2022
2243,11/13/2022,11/12/2022
2244,11/9/2022,11/8/2022
2245,11/7/2022,11/5/2022
2246,11/16/2022,11/14/2022
2247,11/12/2022,11/9/2022
2248,11/18/2022,11/17/2022
2249,11/17/2022,11/15/2022
2250,11/11/2022,11/9/2022
2251,11/14/2022,11/11/2022
2252,11/24/2022,11/21/2022
2253,11/10/2022,11/7/2022
2254,11/18/2022,11/18/2022
2255,11/8/2022,11/7/2022
2256,11/12/2022,11/11/2022
2257,11/13/2022,11/13/2022
2258,11/13/2022,11/11/2022
2259,11/18/2022,11/18/2022
2260,11/17/2022,11/17/2022
2261,11/15/2022,11/14/2022
2262,11/21/2022,11/20/2022
2263,11/12/2022,11/10/2022
2264,11/17/2022,11/15/2022
2265,11/15/2022,11/15/2022
2266,11/17/2022,11/14/2022
2267,12/12/2022,12/10/2022
2268,11/14/2022,11/12/2022
2269,12/9/2022,12/9/2022
2270,11/23/2022,11/20/2022
2271,11/15/2022,11/12/2022
2272,12/10/2022,12/9/2022
2273,11/19/2022,11/17/2022
2274,11/16/2022,11/14/2022
2275,11/16/2022,11/13/2022
2276,11/30/2022,11/28/2022
2277,11/14/2022,11/14/2022
2278,12/5/2022,12/2/2022
2279,11/14/2022,11/11/2022
2280,11/18/2022,11/18/2022
2281,11/21/2022,11/19/2022
2282,11/21/2022,11/21/2022
2283,11/25/2022,11/23/2022
2284,11/23/2022,11/22/2022
2285,11/16/2022,11/15/2022
2286,11/16/2022,11/16/2022
2287,11/18/2022,11/15/2022
2288,11/25/2022,11/24/2022
2289,11/23/2022,11/23/2022
2290,12/13/2022,12/10/2022
2291,11/20/2022,11/19/2022
2292,11/20/2022,11/17/2022
2293,11/24/2022,11/23/2022
2294,11/25/2022,11/22/2022
2295,11/17/2022,11/14/2022
2296,11/22/2022,11/21/2022
2297,11/21/2022,11/21/2022
2298,11/25/2022,11/25/2022
2299,12/16/2022,12/16/2022
2300,11/23/2022,11/22/2022
2301,11/17/2022,11/17/2022
2302,11/17/2022,11/16/2022
2303,11/26/2022,11/25/2022
2304,11/24/2022,11/24/2022
2305,11/21/2022,11/20/2022
2306,11/24/2022,11/21/2022
2307,11/22/2022,11/20/2022
2308,11/26/2022,11/23/2022
2309,11/29/2022,11/29/2022
2310,11/21/2022,11/21/2022
2311,11/26/2022,11/25/2022
2312,11/28/2022,11/25/2022
2313,11/25/2022,11/23/2022
2314,11/20/2022,11/20/2022
2315,11/24/2022,11/21/2022
2316,11/30/2022,11/30/2022
2317,11/23/2022,11/20/2022
2318,11/21/2022,11/21/2022
2319,12/10/2022,12/8/2022
2320,11/29/2022,11/26/2022
2321,11/30/2022,11/29/2022
2322,11/28/2022,11/27/2022
2323,11/29/2022,11/26/2022
2324,12/16/2022,12/16/2022
2325,11/27/2022,11/24/2022
2326,11/20/2022,11/17/2022
2327,11/28/2022,11/26/2022
2328,11/27/2022,11/24/2022
2329,11/29/2022,11/26/2022
2330,12/16/2022,12/15/2022
2331,11/28/2022,11/27/2022
2332,11/20/2022,11/19/2022
2333,11/27/2022,11/24/2022
2334,11/22/2022,11/22/2022
2335,11/30/2022,11/29/2022
2336,11/24/2022,11/22/2022
2337,11/30/2022,11/29/2022
2338,12/19/2022,12/19/2022
2339,11/23/2022,11/20/2022
2340,12/10/2022,12/8/2022
2341,11/23/2022,11/22/2022
2342,11/23/2022,11/23/2022
2343,11/26/2022,11/24/2022
2344,12/3/2022,12/1/2022
2345,11/26/2022,11/26/2022
2346,12/19/2022,12/19/2022
2347,11/23/2022,11/22/2022
2348,11/26/2022,11/25/2022
2349,12/3/2022,11/30/2022
2350,12/21/2022,12/20/2022
2351,11/27/2022,11/26/2022
2352,12/3/2022,12/3/2022
2353,11/26/2022,11/24/2022
2354,11/30/2022,11/29/2022
2355,11/27/2022,11/26/2022
2356,12/7/2022,12/6/2022
2357,11/29/2022,11/29/2022
2358,12/3/2022,12/3/2022
2359,11/25/2022,11/25/2022
2360,11/28/2022,11/25/2022
2361,12/3/2022,12/2/2022
2362,11/25/2022,11/25/2022
2363,12/5/2022,12/3/2022
2364,11/27/2022,11/24/2022
2365,11/30/2022,11/27/2022
2366,11/29/2022,11/28/2022
2367,11/29/2022,11/26/2022
2368,11/29/2022,12/5/2022
2369,12/5/2022,12/5/2022
2370,11/28/2022,11/28/2022
2371,11/27/2022,11/27/2022
2372,11/30/2022,11/27/2022
2373,11/26/2022,11/25/2022
2374,12/19/2022,12/17/2022
2375,12/7/2022,12/4/2022
2376,11/28/2022,11/26/2022
2377,11/29/2022,11/27/2022
2378,12/4/2022,12/1/2022
2379,12/5/2022,12/4/2022
2380,12/3/2022,12/1/2022
2381,12/2/2022,11/30/2022
2382,11/29/2022,11/26/2022
2383,11/29/2022,11/28/2022
2384,12/19/2022,12/19/2022
2385,12/4/2022,12/2/2022
2386,11/30/2022,11/28/2022
2387,12/7/2022,12/4/2022
2388,12/19/2022,12/19/2022
2389,12/2/2022,11/30/2022
2390,12/1/2022,11/28/2022
2391,12/1/2022,12/1/2022
2392,12/2/2022,12/2/2022
2393,11/29/2022,11/28/2022
2394,12/6/2022,12/3/2022
2395,12/2/2022,11/30/2022
2396,12/17/2022,12/17/2022
2397,11/28/2022,11/28/2022
2398,12/8/2022,12/6/2022
2399,12/7/2022,12/7/2022
2400,11/30/2022,11/29/2022
2401,12/3/2022,12/2/2022
2402,11/29/2022,11/29/2022
2403,12/5/2022,12/3/2022
2404,12/9/2022,12/9/2022
2405,11/30/2022,11/30/2022
2406,12/7/2022,12/7/2022
2407,12/7/2022,12/6/2022
2408,12/3/2022,12/2/2022
2409,12/29/2022,12/26/2022
2410,11/30/2022,11/30/2022
2411,12/9/2022,12/7/2022
2412,12/8/2022,12/5/2022
2413,12/15/2022,12/13/2022
2414,12/2/2022,12/2/2022
2415,12/4/2022,12/1/2022
2416,12/1/2022,11/28/2022
2417,12/1/2022,12/1/2022
2418,12/8/2022,12/5/2022
2419,12/11/2022,12/8/2022
2420,12/7/2022,12/5/2022
2421,12/10/2022,12/8/2022
2422,12/4/2022,12/1/2022
2423,12/9/2022,12/6/2022
2424,12/1/2022,11/29/2022
2425,12/12/2022,12/10/2022
2426,12/3/2022,12/1/2022
2427,12/8/2022,12/5/2022
2428,12/11/2022,12/8/2022
2429,12/8/2022,12/7/2022
2430,12/12/2022,12/11/2022
2431,12/7/2022,12/4/2022
2432,12/9/2022,12/6/2022
2433,12/11/2022,12/8/2022
2434,12/3/2022,12/2/2022
2435,12/8/2022,12/8/2022
2436,12/4/2022,12/1/2022
2437,12/7/2022,12/7/2022
2438,12/9/2022,12/9/2022
2439,12/10/2022,12/10/2022
2440,12/10/2022,12/10/2022
2441,12/23/2022,12/20/2022
2442,12/7/2022,12/5/2022
2443,12/9/2022,12/8/2022
2444,12/5/2022,12/5/2022
2445,12/9/2022,12/7/2022
2446,12/8/2022,12/6/2022
2447,12/9/2022,12/9/2022
2448,12/15/2022,12/12/2022
2449,12/5/2022,12/2/2022
2450,12/4/2022,12/4/2022
2451,1/2/2023,12/30/2022
2452,12/31/2022,12/30/2022
2453,12/5/2022,12/4/2022
2454,12/12/2022,12/12/2022
2455,12/14/2022,12/13/2022
2456,12/9/2022,12/9/2022
2457,12/8/2022,12/8/2022
2458,12/14/2022,12/14/2022
2459,12/26/2022,12/24/2022
2460,12/15/2022,12/12/2022
2461,12/6/2022,12/3/2022
2462,12/16/2022,12/14/2022
2463,12/11/2022,12/8/2022
2464,12/9/2022,12/6/2022
2465,12/7/2022,12/6/2022
2466,12/7/2022,12/4/2022
2467,12/9/2022,12/7/2022
2468,12/11/2022,12/8/2022
2469,12/15/2022,12/14/2022
2470,12/11/2022,12/10/2022
2471,12/9/2022,12/7/2022
2472,12/12/2022,12/12/2022
2473,12/17/2022,12/17/2022
2474,12/11/2022,12/10/2022
2475,12/15/2022,12/13/2022
2476,1/7/2023,1/5/2023
2477,12/14/2022,12/12/2022
2478,12/18/2022,12/16/2022
2479,12/8/2022,12/8/2022
2480,12/22/2022,12/22/2022
2481,12/18/2022,12/18/2022
2482,12/22/2022,12/19/2022
2483,1/3/2023,1/1/2023
2484,12/12/2022,12/12/2022
2485,1/5/2023,1/4/2023
2486,12/9/2022,12/10/2022
2487,12/11/2022,12/11/2022
2488,12/11/2022,12/8/2022
2489,12/17/2022,12/16/2022
2490,12/12/2022,12/11/2022
2491,12/10/2022,12/9/2022
2492,12/13/2022,12/11/2022
2493,12/9/2022,12/6/2022
2494,12/14/2022,12/12/2022
2495,12/13/2022,12/10/2022
2496,12/13/2022,12/12/2022
2497,12/11/2022,12/11/2022
2498,12/12/2022,12/9/2022
2499,12/22/2022,12/20/2022
2500,12/21/2022,12/19/2022
2501,12/20/2022,12/17/2022
2502,12/13/2022,12/11/2022
2503,12/13/2022,12/11/2022
2504,12/20/2022,12/18/2022
2505,12/17/2022,12/14/2022
2506,1/7/2023,1/6/2023
2507,12/20/2022,12/19/2022
2508,12/19/2022,12/19/2022
2509,12/21/2022,12/20/2022
2510,12/23/2022,12/20/2022
2511,12/23/2022,12/23/2022
2512,12/24/2022,12/24/2022
2513,12/17/2022,12/16/2022
2514,12/14/2022,12/12/2022
2515,12/21/2022,12/19/2022
2516,12/23/2022,12/22/2022
2517,12/24/2022,12/23/2022
2518,12/14/2022,12/13/2022
2519,12/20/2022,12/17/2022
2520,12/18/2022,12/17/2022
2521,12/16/2022,12/15/2022
2522,12/15/2022,12/14/2022
2523,12/18/2022,12/15/2022
2524,12/17/2022,12/14/2022
2525,12/18/2022,12/18/2022
2526,12/24/2022,12/22/2022
2527,12/26/2022,12/30/2022
2528,12/20/2022,12/18/2022
2529,12/23/2022,12/21/2022
2530,12/17/2022,12/17/2022
2531,12/26/2022,12/24/2022
2532,12/21/2022,12/22/2022
2533,12/19/2022,12/18/2022
2534,1/5/2023,1/5/2023
2535,12/21/2022,12/20/2022
2536,12/26/2022,12/24/2022
2537,12/26/2022,12/25/2022
2538,12/19/2022,12/19/2022
2539,12/28/2022,12/27/2022
2540,12/20/2022,12/19/2022
2541,12/25/2022,12/22/2022
2542,12/23/2022,12/20/2022
2543,12/19/2022,12/18/2022
2544,12/27/2022,12/24/2022
2545,12/27/2022,12/27/2022
2546,12/28/2022,12/27/2022
2547,12/20/2022,12/18/2022
2548,12/21/2022,12/20/2022
2549,12/25/2022,12/25/2022
2550,12/29/2022,12/27/2022
2551,1/2/2023,12/31/2022
2552,12/29/2022,12/26/2022
2553,12/26/2022,12/23/2022
2554,12/24/2022,12/24/2022
2555,1/18/2023,1/17/2023
2556,12/30/2022,12/28/2022
2557,12/25/2022,12/22/2022
2558,12/26/2022,12/26/2022
2559,1/20/2023,1/17/2023
2560,12/25/2022,12/22/2022
2561,12/22/2022,12/21/2022
2562,12/31/2022,12/28/2022
2563,12/30/2022,12/30/2022
2564,12/24/2022,12/24/2022
2565,1/1/2023,12/31/2022
2566,1/8/2023,1/8/2023
2567,12/24/2022,12/22/2022
2568,12/24/2022,12/22/2022
2569,12/26/2022,12/24/2022
2570,1/1/2023,12/29/2022
2571,12/23/2022,12/21/2022
2572,1/3/2023,1/2/2023
2573,12/25/2022,12/23/2022
2574,1/1/2023,12/30/2022
2575,1/7/2023,1/4/2023
2576,12/28/2022,12/28/2022
2577,12/24/2022,12/23/2022
2578,12/29/2022,12/28/2022
2579,12/31/2022,12/28/2022
2580,1/2/2023,1/2/2023
2581,1/3/2023,1/5/2023
2582,12/29/2022,12/28/2022
2583,12/27/2022,12/27/2022
2584,1/20/2023,1/18/2023
2585,12/31/2022,12/29/2022
2586,1/3/2023,12/31/2022
2587,12/31/2022,12/31/2022
2588,1/1/2023,12/30/2022
2589,1/1/2023,12/30/2022
2590,12/26/2022,12/23/2022
2591,12/26/2022,12/25/2022
2592,1/4/2023,1/2/2023
2593,1/2/2023,1/2/2023
2594,12/28/2022,12/28/2022
2595,12/26/2022,12/24/2022
2596,12/27/2022,12/24/2022
2597,12/27/2022,12/25/2022
2598,12/26/2022,12/25/2022
2599,1/2/2023,12/30/2022
2600,1/4/2023,1/2/2023
2601,12/30/2022,12/28/2022
2602,1/24/2023,1/22/2023
2603,1/3/2023,1/1/2023
2604,1/17/2023,1/15/2023
2605,12/30/2022,12/28/2022
2606,1/6/2023,1/3/2023
2607,1/1/2023,1/1/2023
2608,1/6/2023,1/6/2023
2609,1/4/2023,1/10/2023
2610,1/6/2023,1/3/2023
2611,1/1/2023,12/31/2022
2612,1/7/2023,1/7/2023
2613,12/29/2022,12/27/2022
2614,1/3/2023,1/2/2023
2615,1/6/2023,1/5/2023
2616,12/31/2022,12/30/2022
2617,1/8/2023,1/5/2023
2618,1/6/2023,1/3/2023
2619,1/9/2023,1/6/2023
2620,1/7/2023,1/7/2023
2621,1/19/2023,1/18/2023
2622,1/1/2023,12/31/2022
2623,1/6/2023,1/4/2023
2624,1/6/2023,1/4/2023
2625,1/7/2023,1/4/2023
2626,1/6/2023,1/6/2023
2627,1/9/2023,1/7/2023
2628,1/4/2023,1/3/2023
2629,1/10/2023,1/9/2023
2630,1/9/2023,1/8/2023
2631,1/12/2023,1/10/2023
2632,1/8/2023,1/8/2023
2633,1/11/2023,1/11/2023
2634,1/7/2023,1/5/2023
2635,1/10/2023,1/8/2023
2636,1/13/2023,1/13/2023
2637,1/6/2023,1/5/2023
2638,1/14/2023,1/14/2023
2639,1/10/2023,1/10/2023
2640,1/14/2023,1/14/2023
2641,1/7/2023,1/5/2023
2642,1/8/2023,1/8/2023
2643,1/11/2023,1/9/2023
2644,1/10/2023,1/8/2023
2645,1/10/2023,1/7/2023
2646,1/11/2023,1/10/2023
2647,1/14/2023,1/14/2023
2648,1/13/2023,1/12/2023
2649,1/5/2023,1/5/2023
2650,1/13/2023,1/13/2023
2651,1/8/2023,1/5/2023
2652,1/14/2023,1/12/2023
2653,1/11/2023,1/11/2023
2654,1/8/2023,1/6/2023
2655,1/19/2023,1/19/2023
2656,1/11/2023,1/9/2023
2657,1/16/2023,1/13/2023
2658,1/17/2023,1/17/2023
2659,1/16/2023,1/14/2023
2660,1/13/2023,1/11/2023
2661,1/22/2023,1/22/2023
2662,1/12/2023,1/10/2023
2663,2/3/2023,2/1/2023
2664,1/17/2023,1/14/2023
2665,1/17/2023,1/14/2023
2666,1/12/2023,1/10/2023
2667,1/11/2023,1/8/2023
2668,1/14/2023,1/13/2023
2669,1/11/2023,1/10/2023
2670,1/12/2023,1/10/2023
2671,1/16/2023,1/15/2023
2672,2/6/2023,2/6/2023
2673,1/10/2023,1/8/2023
2674,1/18/2023,1/16/2023
2675,1/14/2023,1/11/2023
2676,1/16/2023,1/14/2023
2677,1/21/2023,1/20/2023
2678,1/10/2023,1/10/2023
2679,1/11/2023,1/8/2023
2680,1/19/2023,1/17/2023
2681,1/23/2023,1/23/2023
2682,1/19/2023,1/16/2023
2683,1/13/2023,1/12/2023
2684,1/17/2023,1/14/2023
2685,1/14/2023,1/11/2023
2686,1/12/2023,1/10/2023
2687,1/14/2023,1/12/2023
2688,1/18/2023,1/15/2023
2689,1/19/2023,1/18/2023
2690,1/24/2023,1/21/2023
2691,1/21/2023,1/19/2023
2692,1/16/2023,1/15/2023
2693,1/16/2023,1/14/2023
2694,1/19/2023,1/19/2023
2695,1/24/2023,1/22/2023
2696,1/21/2023,1/18/2023
2697,1/19/2023,1/16/2023
2698,1/20/2023,1/18/2023
2699,1/18/2023,1/15/2023
2700,1/19/2023,1/18/2023
2701,1/17/2023,1/16/2023
2702,1/18/2023,1/15/2023
2703,1/19/2023,1/16/2023
2704,1/19/2023,1/22/2023
2705,1/12/2023,1/11/2023
2706,1/18/2023,1/16/2023
2707,1/19/2023,1/19/2023
2708,1/14/2023,1/14/2023
2709,1/22/2023,1/19/2023
2710,1/13/2023,1/11/2023
2711,1/25/2023,1/24/2023
2712,1/29/2023,1/26/2023
2713,1/23/2023,1/22/2023
2714,1/30/2023,1/28/2023
2715,1/15/2023,1/12/2023
2716,1/18/2023,1/15/2023
2717,1/20/2023,1/17/2023
2718,1/19/2023,1/16/2023
2719,1/17/2023,1/16/2023
2720,1/15/2023,1/12/2023
2721,1/25/2023,1/22/2023
2722,1/16/2023,1/15/2023
2723,1/16/2023,1/13/2023
2724,1/19/2023,1/18/2023
2725,1/19/2023,1/19/2023
2726,1/23/2023,1/21/2023
2727,1/25/2023,1/23/2023
2728,1/19/2023,1/18/2023
2729,1/17/2023,1/18/2023
2730,1/21/2023,1/18/2023
2731,2/5/2023,2/2/2023
2732,1/20/2023,1/20/2023
2733,1/21/2023,1/19/2023
2734,1/31/2023,1/29/2023
2735,1/20/2023,1/20/2023
2736,1/22/2023,1/19/2023
2737,1/25/2023,1/25/2023
2738,1/18/2023,1/26/2023
2739,1/18/2023,1/15/2023
2740,1/23/2023,1/22/2023
2741,1/19/2023,1/18/2023
2742,1/23/2023,1/23/2023
2743,1/23/2023,1/22/2023
2744,1/19/2023,1/16/2023
2745,1/26/2023,1/25/2023
2746,2/8/2023,2/7/2023
2747,2/2/2023,1/30/2023
2748,2/5/2023,2/2/2023
2749,1/28/2023,1/25/2023
2750,1/28/2023,1/27/2023
2751,1/20/2023,1/19/2023
2752,1/24/2023,1/21/2023
2753,1/20/2023,1/19/2023
2754,1/30/2023,1/28/2023
2755,1/21/2023,1/20/2023
2756,1/29/2023,1/27/2023
2757,1/25/2023,1/24/2023
2758,1/29/2023,1/27/2023
2759,2/7/2023,2/9/2023
2760,1/26/2023,1/23/2023
2761,1/27/2023,1/24/2023
2762,1/28/2023,1/25/2023
2763,1/24/2023,1/23/2023
2764,1/29/2023,1/28/2023
2765,1/23/2023,1/20/2023
2766,1/30/2023,1/29/2023
2767,2/2/2023,1/31/2023
2768,1/28/2023,1/26/2023
2769,1/28/2023,1/27/2023
2770,1/26/2023,1/25/2023
2771,1/27/2023,1/24/2023
2772,1/30/2023,1/28/2023
2773,1/29/2023,1/26/2023
2774,1/25/2023,1/22/2023
2775,2/3/2023,2/1/2023
2776,2/14/2023,2/13/2023
2777,1/28/2023,1/26/2023
2778,2/2/2023,1/30/2023
2779,1/30/2023,1/28/2023
2780,2/5/2023,2/2/2023
2781,2/2/2023,2/2/2023
2782,2/5/2023,2/5/2023
2783,1/26/2023,1/23/2023
2784,2/5/2023,2/5/2023
2785,1/31/2023,1/30/2023
2786,1/26/2023,1/24/2023
2787,2/5/2023,2/2/2023
2788,1/30/2023,1/29/2023
2789,1/28/2023,1/25/2023
2790,2/3/2023,2/3/2023
2791,2/4/2023,2/3/2023
2792,2/2/2023,2/1/2023
2793,2/6/2023,2/6/2023
2794,2/1/2023,1/30/2023
2795,2/1/2023,1/30/2023
