order_id,branch_id,customer_id,order_date,payment_method
2406,200,752,11/9/2022,Cash
2407,100,752,11/9/2022,Cash
2408,200,752,11/9/2022,Debit Card
2409,100,753,11/9/2022,Cash
2410,100,753,11/9/2022,Debit Card
2411,200,753,11/9/2022,Cash
2412,200,754,11/10/2022,Debit Card
2413,100,754,11/10/2022,Debit Card
2414,200,754,11/10/2022,Cash
2415,100,754,11/10/2022,Cash
2416,200,755,11/11/2022,Cash
2417,200,755,11/11/2022,Cash
2418,200,755,11/11/2022,Cash
2419,200,755,11/11/2022,Debit Card
2420,200,756,11/11/2022,Cash
2421,100,756,11/11/2022,Debit Card
2422,100,756,11/11/2022,Debit Card
2423,200,756,11/11/2022,Cash
2424,100,757,11/11/2022,Debit Card
2425,200,757,11/11/2022,Debit Card
2426,100,757,11/11/2022,Debit Card
2427,100,757,11/11/2022,Debit Card
2428,200,758,11/12/2022,Debit Card
2429,200,758,11/12/2022,Debit Card
2430,200,758,11/12/2022,Cash
2431,200,758,11/12/2022,Cash
2432,100,759,11/12/2022,Debit Card
2433,100,759,11/12/2022,Debit Card
2434,100,759,11/12/2022,Debit Card
2435,200,759,11/12/2022,Cash
2436,200,760,11/13/2022,Debit Card
2437,200,760,11/13/2022,Cash
2438,200,760,11/13/2022,Cash
2439,100,760,11/13/2022,Cash
2440,100,761,11/14/2022,Debit Card
2441,200,761,11/14/2022,Debit Card
2442,200,761,11/14/2022,Cash
2443,200,761,11/14/2022,Cash
2444,200,762,11/14/2022,Cash
2445,100,762,11/14/2022,Debit Card
2446,100,762,11/14/2022,Cash
2447,100,763,11/14/2022,Cash
2448,200,763,11/14/2022,Debit Card
2449,200,763,11/14/2022,Cash
2450,200,763,11/14/2022,Cash
2451,200,764,11/15/2022,Cash
2452,100,764,11/15/2022,Debit Card
2453,100,764,11/15/2022,Debit Card
2454,200,764,11/15/2022,Debit Card
2455,200,765,11/15/2022,Debit Card
2456,100,765,11/15/2022,Cash
2457,200,765,11/15/2022,Debit Card
2458,100,765,11/15/2022,Debit Card
2459,100,766,11/16/2022,Cash
2460,200,766,11/16/2022,Debit Card
2461,100,766,11/16/2022,Debit Card
2462,100,766,11/16/2022,Cash
2463,100,767,11/17/2022,Debit Card
2464,100,767,11/17/2022,Cash
2465,200,767,11/17/2022,Cash
2466,200,767,11/17/2022,Cash
2467,100,768,11/17/2022,Cash
2468,100,768,11/17/2022,Debit Card
2469,100,768,11/17/2022,Debit Card
2470,200,768,11/17/2022,Cash
2471,200,769,11/17/2022,Debit Card
2472,200,769,11/17/2022,Cash
2473,200,769,11/17/2022,Debit Card
2474,100,769,11/17/2022,Cash
2475,100,770,11/18/2022,Cash
2476,100,770,11/18/2022,Cash
2477,200,770,11/18/2022,Cash
2478,200,770,11/18/2022,Debit Card
2479,200,771,11/18/2022,Debit Card
2480,200,771,11/18/2022,Debit Card
2481,100,771,11/18/2022,Cash
2482,100,772,11/19/2022,Cash
2483,100,772,11/19/2022,Cash
2484,100,772,11/19/2022,Cash
2485,100,772,11/19/2022,Debit Card
2486,100,773,11/19/2022,Cash
2487,200,773,11/19/2022,Cash
2488,200,773,11/19/2022,Cash
2489,100,773,11/19/2022,Cash
2490,200,774,11/19/2022,Cash
2491,200,774,11/19/2022,Cash
2492,200,774,11/19/2022,Cash
2493,100,774,11/19/2022,Debit Card
2494,200,775,11/19/2022,Debit Card
2495,100,775,11/19/2022,Cash
2496,200,775,11/19/2022,Debit Card
2497,200,775,11/19/2022,Cash
2498,100,776,11/22/2022,Debit Card
2499,200,776,11/22/2022,Debit Card
2500,200,777,11/22/2022,Cash
2501,100,777,11/22/2022,Cash
2502,100,777,11/22/2022,Cash
2503,100,778,11/22/2022,Debit Card
2504,200,778,11/22/2022,Cash
2505,100,779,11/23/2022,Cash
2506,200,779,11/23/2022,Cash
2507,100,780,11/24/2022,Debit Card
2508,100,780,11/24/2022,Cash
2509,200,780,11/24/2022,Cash
2510,100,781,11/24/2022,Cash
2511,200,781,11/24/2022,Debit Card
2512,100,782,11/24/2022,Cash
2513,100,782,11/24/2022,Debit Card
2514,200,782,11/24/2022,Debit Card
2515,100,783,11/24/2022,Cash
2516,100,783,11/24/2022,Debit Card
2517,200,784,11/24/2022,Debit Card
2518,200,784,11/24/2022,Cash
2519,200,785,11/25/2022,Cash
2520,200,785,11/25/2022,Cash
2521,100,785,11/25/2022,Cash
2522,200,786,11/25/2022,Cash
2523,200,786,11/25/2022,Cash
2524,200,787,11/25/2022,Cash
2525,100,787,11/25/2022,Cash
2526,100,787,11/25/2022,Cash
2527,200,788,11/26/2022,Debit Card
2528,100,788,11/26/2022,Cash
2529,100,789,11/26/2022,Debit Card
2530,100,789,11/26/2022,Cash
2531,200,790,11/27/2022,Cash
2532,200,790,11/27/2022,Debit Card
2533,200,790,11/27/2022,Debit Card
2534,100,791,11/27/2022,Cash
2535,200,791,11/27/2022,Cash
2536,100,792,11/28/2022,Cash
2537,200,792,11/28/2022,Debit Card
2538,200,792,11/28/2022,Cash
2539,100,793,11/28/2022,Cash
2540,200,793,11/28/2022,Debit Card
2541,200,794,11/28/2022,Debit Card
2542,100,794,11/28/2022,Debit Card
2543,200,795,11/29/2022,Cash
2544,100,795,11/29/2022,Debit Card
2545,100,795,11/29/2022,Debit Card
2546,100,796,11/29/2022,Cash
2547,100,796,11/29/2022,Cash
2548,200,797,11/30/2022,Cash
2549,200,797,11/30/2022,Debit Card
2550,100,797,11/30/2022,Cash
2551,100,798,11/30/2022,Debit Card
2552,100,798,11/30/2022,Cash
2553,200,799,11/30/2022,Cash
2554,100,799,11/30/2022,Cash
2555,200,800,12/1/2022,Debit Card
2556,100,800,12/1/2022,Cash
2557,200,800,12/1/2022,Cash
2558,100,801,12/2/2022,Cash
2559,100,801,12/2/2022,Debit Card
2560,100,802,12/2/2022,Cash
2561,100,802,12/2/2022,Cash
2562,100,802,12/2/2022,Debit Card
2563,200,803,12/2/2022,Cash
2564,100,803,12/2/2022,Debit Card
2565,100,804,12/2/2022,Cash
2566,100,804,12/2/2022,Debit Card
2567,100,805,12/2/2022,Debit Card
2568,200,805,12/2/2022,Cash
2569,100,805,12/2/2022,Cash
2570,200,806,12/3/2022,Cash
2571,200,806,12/3/2022,Cash
2572,200,807,12/3/2022,Debit Card
2573,200,807,12/3/2022,Debit Card
2574,200,807,12/3/2022,Cash
2575,100,808,12/4/2022,Cash
2576,200,808,12/4/2022,Debit Card
2577,100,809,12/4/2022,Debit Card
2578,100,809,12/4/2022,Debit Card
2579,100,810,12/4/2022,Cash
2580,200,810,12/4/2022,Cash
2581,100,810,12/4/2022,Cash
2582,200,811,12/4/2022,Cash
2583,100,811,12/4/2022,Debit Card
2584,200,812,12/4/2022,Cash
2585,200,812,12/4/2022,Debit Card
2586,100,812,12/4/2022,Cash
2587,100,813,12/5/2022,Cash
2588,200,813,12/5/2022,Cash
2589,200,814,12/5/2022,Debit Card
2590,200,814,12/5/2022,Debit Card
2591,100,815,12/5/2022,Debit Card
2592,200,815,12/5/2022,Cash
2593,200,815,12/5/2022,Cash
2594,200,816,12/5/2022,Cash
2595,200,816,12/5/2022,Cash
2596,200,817,12/6/2022,Debit Card
2597,200,817,12/6/2022,Debit Card
2598,100,817,12/6/2022,Debit Card
2599,100,818,12/7/2022,Debit Card
2600,200,818,12/7/2022,Cash
2601,100,819,12/7/2022,Debit Card
2602,200,819,12/7/2022,Cash
2603,100,820,12/8/2022,Cash
2604,200,820,12/8/2022,Debit Card
2605,200,820,12/8/2022,Cash
2606,200,821,12/8/2022,Cash
2607,200,821,12/8/2022,Debit Card
2608,100,822,12/9/2022,Cash
2609,100,822,12/9/2022,Debit Card
2610,100,822,12/9/2022,Debit Card
2611,200,823,12/9/2022,Cash
2612,100,823,12/9/2022,Cash
2613,200,824,12/9/2022,Debit Card
2614,200,824,12/9/2022,Cash
2615,200,825,12/9/2022,Debit Card
2616,100,825,12/9/2022,Cash
2617,200,825,12/9/2022,Debit Card
2618,200,826,12/10/2022,Cash
2619,100,826,12/10/2022,Cash
2620,100,827,12/10/2022,Debit Card
2621,100,827,12/10/2022,Debit Card
2622,200,827,12/10/2022,Debit Card
2623,100,828,12/11/2022,Debit Card
2624,100,828,12/11/2022,Debit Card
2625,100,829,12/11/2022,Cash
2626,200,829,12/11/2022,Cash
2627,200,829,12/11/2022,Debit Card
2628,100,830,12/12/2022,Cash
2629,200,830,12/12/2022,Debit Card
2630,100,831,12/14/2022,Debit Card
2631,200,831,12/14/2022,Cash
2632,100,832,12/14/2022,Cash
2633,200,832,12/14/2022,Debit Card
2634,200,832,12/14/2022,Cash
2635,100,833,12/14/2022,Cash
2636,200,833,12/14/2022,Debit Card
2637,200,834,12/15/2022,Cash
2638,100,834,12/15/2022,Debit Card
2639,200,834,12/15/2022,Cash
2640,100,835,12/15/2022,Debit Card
2641,200,835,12/15/2022,Cash
2642,200,836,12/16/2022,Debit Card
2643,100,836,12/16/2022,Cash
2644,100,837,12/16/2022,Debit Card
2645,100,837,12/16/2022,Debit Card
2646,200,837,12/16/2022,Debit Card
2647,200,838,12/16/2022,Debit Card
2648,200,838,12/16/2022,Cash
2649,200,839,12/16/2022,Debit Card
2650,200,839,12/16/2022,Cash
2651,200,839,12/16/2022,Cash
2652,100,840,12/17/2022,Debit Card
2653,200,840,12/17/2022,Cash
2654,100,841,12/18/2022,Cash
2655,200,841,12/18/2022,Cash
2656,100,842,12/18/2022,Debit Card
2657,200,842,12/18/2022,Cash
2658,200,842,12/18/2022,Debit Card
2659,200,843,12/19/2022,Cash
2660,200,843,12/19/2022,Cash
2661,100,844,12/19/2022,Debit Card
2662,200,844,12/19/2022,Cash
2663,200,844,12/19/2022,Debit Card
2664,100,845,12/19/2022,Debit Card
2665,100,845,12/19/2022,Cash
2666,200,846,12/20/2022,Debit Card
2667,100,846,12/20/2022,Debit Card
2668,200,847,12/20/2022,Cash
2669,200,847,12/20/2022,Cash
2670,100,847,12/20/2022,Cash
2671,200,848,12/20/2022,Debit Card
2672,100,848,12/20/2022,Debit Card
2673,200,849,12/20/2022,Debit Card
2674,200,849,12/20/2022,Debit Card
2675,200,849,12/20/2022,Debit Card
2676,200,850,12/21/2022,Debit Card
2677,100,850,12/21/2022,Cash
2678,100,851,12/21/2022,Cash
2679,200,851,12/21/2022,Cash
2680,200,852,12/21/2022,Cash
2681,100,852,12/21/2022,Cash
2682,200,852,12/21/2022,Debit Card
2683,200,853,12/21/2022,Cash
2684,200,853,12/21/2022,Cash
2685,200,854,12/22/2022,Cash
2686,200,854,12/22/2022,Debit Card
2687,200,854,12/22/2022,Debit Card
2688,200,855,12/22/2022,Cash
2689,100,855,12/22/2022,Cash
2690,100,856,12/22/2022,Cash
2691,100,856,12/22/2022,Cash
2692,100,857,12/22/2022,Cash
2693,200,857,12/22/2022,Cash
2694,200,857,12/22/2022,Debit Card
2695,200,858,12/22/2022,Debit Card
2696,100,858,12/22/2022,Cash
2697,100,859,12/23/2022,Cash
2698,100,859,12/23/2022,Debit Card
2699,200,859,12/23/2022,Cash
2700,200,860,12/23/2022,Debit Card
2701,200,860,12/23/2022,Cash
2702,100,861,12/23/2022,Debit Card
2703,100,861,12/23/2022,Cash
2704,100,862,12/23/2022,Cash
2705,200,862,12/23/2022,Cash
2706,100,862,12/23/2022,Debit Card
2707,200,863,12/23/2022,Debit Card
2708,200,863,12/23/2022,Cash
2709,200,864,12/23/2022,Cash
2710,200,864,12/23/2022,Debit Card
2711,100,864,12/23/2022,Cash
2712,100,865,12/24/2022,Debit Card
2713,100,865,12/24/2022,Debit Card
2714,100,866,12/26/2022,Cash
2715,100,866,12/26/2022,Cash
2716,200,867,12/26/2022,Cash
2717,100,867,12/26/2022,Debit Card
2718,100,867,12/26/2022,Debit Card
2719,100,868,12/26/2022,Debit Card
2720,100,868,12/26/2022,Debit Card
2721,200,869,12/26/2022,Debit Card
2722,200,869,12/26/2022,Cash
2723,100,869,12/26/2022,Cash
2724,100,870,12/27/2022,Cash
2725,200,870,12/27/2022,Debit Card
2726,200,871,12/28/2022,Debit Card
2727,100,871,12/28/2022,Debit Card
2728,200,872,12/28/2022,Cash
2729,100,872,12/28/2022,Cash
2730,100,872,12/28/2022,Debit Card
2731,200,873,12/28/2022,Debit Card
2732,100,873,12/28/2022,Cash
2733,100,874,12/29/2022,Debit Card
2734,200,874,12/29/2022,Cash
2735,200,874,12/29/2022,Debit Card
2736,200,875,12/29/2022,Debit Card
2737,200,875,12/29/2022,Cash
2738,100,876,12/29/2022,Cash
2739,100,876,12/29/2022,Debit Card
2740,200,877,12/30/2022,Debit Card
2741,200,877,12/30/2022,Debit Card
2742,100,877,12/30/2022,Cash
2743,100,878,12/30/2022,Debit Card
2744,200,878,12/30/2022,Debit Card
2745,200,879,12/30/2022,Cash
2746,200,879,12/30/2022,Debit Card
2747,100,879,12/30/2022,Cash
2748,100,880,12/30/2022,Cash
2749,100,880,12/30/2022,Debit Card
2750,200,881,12/31/2022,Debit Card
2751,200,881,12/31/2022,Cash
2752,200,882,12/31/2022,Debit Card
2753,100,882,12/31/2022,Debit Card
2754,100,882,12/31/2022,Debit Card
2755,200,883,1/1/2023,Debit Card
2756,100,883,1/1/2023,Cash
2757,100,884,1/1/2023,Debit Card
2758,200,884,1/1/2023,Debit Card
2759,100,884,1/1/2023,Debit Card
2760,100,885,1/1/2023,Cash
2761,100,885,1/1/2023,Debit Card
2762,100,886,1/2/2023,Debit Card
2763,200,886,1/2/2023,Cash
2764,200,887,1/2/2023,Debit Card
2765,200,887,1/2/2023,Debit Card
2766,200,887,1/2/2023,Debit Card
2767,100,888,1/3/2023,Cash
2768,100,888,1/3/2023,Debit Card
2769,200,889,1/4/2023,Cash
2770,100,889,1/4/2023,Cash
2771,100,889,1/4/2023,Cash
2772,200,890,1/4/2023,Debit Card
2773,100,890,1/4/2023,Cash
2774,200,891,1/4/2023,Cash
2775,100,891,1/4/2023,Cash
2776,200,892,1/5/2023,Debit Card
2777,200,892,1/5/2023,Cash
2778,200,892,1/5/2023,Debit Card
2779,200,893,1/6/2023,Cash
2780,100,893,1/6/2023,Debit Card
2781,100,894,1/6/2023,Cash
2782,200,894,1/6/2023,Debit Card
2783,200,894,1/6/2023,Debit Card
2784,100,895,1/6/2023,Debit Card
2785,200,895,1/6/2023,Cash
2786,100,896,1/6/2023,Debit Card
2787,100,896,1/6/2023,Debit Card
2788,200,897,1/7/2023,Cash
2789,200,897,1/7/2023,Cash
2790,100,897,1/7/2023,Cash
2791,200,898,1/9/2023,Cash
2792,100,898,1/9/2023,Debit Card
2793,200,899,1/9/2023,Debit Card
2794,200,899,1/9/2023,Cash
2795,200,899,1/9/2023,Debit Card
2796,100,900,1/9/2023,Debit Card
2797,100,900,1/9/2023,Debit Card
2798,200,901,1/10/2023,Cash
2799,200,901,1/10/2023,Cash
2800,200,902,1/10/2023,Cash
2801,200,902,1/10/2023,Cash
2802,200,902,1/10/2023,Cash
2803,200,903,1/11/2023,Cash
2804,200,903,1/11/2023,Debit Card
2805,200,904,1/11/2023,Cash
2806,200,904,1/11/2023,Cash
2807,100,904,1/11/2023,Cash
2808,100,905,1/11/2023,Debit Card
2809,200,905,1/11/2023,Debit Card
2810,100,906,1/11/2023,Debit Card
2811,200,906,1/11/2023,Debit Card
2812,200,907,1/11/2023,Debit Card
2813,100,907,1/11/2023,Cash
2814,200,907,1/11/2023,Debit Card
2815,100,908,1/12/2023,Cash
2816,200,908,1/12/2023,Cash
2817,200,909,1/12/2023,Debit Card
2818,100,909,1/12/2023,Cash
2819,100,909,1/12/2023,Cash
2820,200,910,1/13/2023,Cash
2821,200,910,1/13/2023,Debit Card
2822,100,911,1/14/2023,Debit Card
2823,200,911,1/14/2023,Cash
2824,200,912,1/14/2023,Debit Card
2825,200,912,1/14/2023,Debit Card
2826,200,912,1/14/2023,Debit Card
2827,100,913,1/15/2023,Cash
2828,200,913,1/15/2023,Debit Card
2829,100,914,1/15/2023,Debit Card
2830,100,914,1/15/2023,Cash
2831,100,914,1/15/2023,Cash
2832,100,915,1/16/2023,Cash
2833,200,915,1/16/2023,Debit Card
2834,100,916,1/16/2023,Debit Card
2835,100,916,1/16/2023,Debit Card
2836,200,917,1/16/2023,Cash
2837,100,917,1/16/2023,Debit Card
2838,200,917,1/16/2023,Cash
2839,200,918,1/17/2023,Cash
2840,200,918,1/17/2023,Cash
2841,100,919,1/17/2023,Debit Card
2842,200,919,1/17/2023,Cash
2843,200,919,1/17/2023,Cash
2844,200,920,1/17/2023,Cash
2845,100,920,1/17/2023,Debit Card
2846,200,921,1/17/2023,Cash
2847,200,921,1/17/2023,Debit Card
2848,200,922,1/19/2023,Cash
2849,200,922,1/19/2023,Debit Card
2850,200,922,1/19/2023,Cash
2851,100,923,1/19/2023,Cash
2852,100,923,1/19/2023,Debit Card
2853,200,924,1/19/2023,Debit Card
2854,100,924,1/19/2023,Cash
2855,100,924,1/19/2023,Cash
2856,200,925,1/19/2023,Debit Card
2857,100,925,1/19/2023,Debit Card
2858,100,926,1/20/2023,Cash
2859,200,926,1/20/2023,Cash
2860,200,927,1/20/2023,Cash
2861,200,927,1/20/2023,Debit Card
2862,200,927,1/20/2023,Cash
2863,100,928,1/21/2023,Debit Card
2864,200,928,1/21/2023,Debit Card
2865,200,929,1/21/2023,Debit Card
2866,200,929,1/21/2023,Cash
2867,200,929,1/21/2023,Debit Card
2868,200,930,1/21/2023,Cash
2869,100,930,1/21/2023,Cash
2870,200,931,1/22/2023,Cash
2871,200,931,1/22/2023,Debit Card
2872,100,931,1/22/2023,Cash
2873,200,932,1/22/2023,Debit Card
2874,100,932,1/22/2023,Debit Card
2875,200,933,1/23/2023,Cash
2876,200,933,1/23/2023,Cash
2877,100,934,1/24/2023,Debit Card
2878,100,934,1/24/2023,Debit Card
2879,200,934,1/24/2023,Debit Card
2880,200,935,1/24/2023,Debit Card
2881,200,935,1/24/2023,Debit Card
2882,100,936,1/24/2023,Cash
2883,200,936,1/24/2023,Cash
2884,200,936,1/24/2023,Cash
2885,200,937,1/25/2023,Debit Card
2886,200,937,1/25/2023,Debit Card
2887,100,938,1/25/2023,Debit Card
2888,200,938,1/25/2023,Cash
2889,100,939,1/25/2023,Cash
2890,100,939,1/25/2023,Cash
2891,100,939,1/25/2023,Debit Card
2892,100,940,1/25/2023,Debit Card
2893,200,940,1/25/2023,Debit Card
2894,200,941,1/26/2023,Cash
2895,200,941,1/26/2023,Debit Card
2896,100,941,1/26/2023,Debit Card
2897,100,942,1/27/2023,Cash
2898,200,942,1/27/2023,Debit Card
2899,200,943,1/27/2023,Cash
2900,100,943,1/27/2023,Debit Card
2901,200,944,1/27/2023,Debit Card
2902,100,944,1/27/2023,Debit Card
2903,200,944,1/27/2023,Cash
2904,100,945,1/27/2023,Debit Card
2905,100,945,1/27/2023,Cash
2906,200,946,1/28/2023,Cash
2907,100,946,1/28/2023,Cash
2908,200,946,1/28/2023,Cash
2909,100,947,1/28/2023,Cash
2910,100,947,1/28/2023,Cash
2911,200,948,1/28/2023,Debit Card
2912,100,948,1/28/2023,Cash
2913,200,949,1/29/2023,Debit Card
2914,200,949,1/29/2023,Debit Card
2915,200,949,1/29/2023,Cash
2916,100,950,1/29/2023,Debit Card
2917,100,950,1/29/2023,Debit Card
2918,200,951,1/30/2023,Debit Card
2919,200,951,1/30/2023,Debit Card
2920,100,951,1/30/2023,Debit Card
2921,200,952,1/30/2023,Debit Card
2922,100,952,1/30/2023,Debit Card
2923,100,953,1/31/2023,Cash
2924,200,953,1/31/2023,Cash
2925,200,954,1/31/2023,Debit Card
2926,100,954,1/31/2023,Cash
2927,200,954,1/31/2023,Cash
2928,100,955,1/31/2023,Cash
2929,200,955,1/31/2023,Cash
2930,200,956,1/31/2023,Debit Card
2931,200,956,1/31/2023,Cash
2932,100,956,1/31/2023,Cash
2933,200,957,1/31/2023,Debit Card
2934,100,957,1/31/2023,Debit Card
2935,100,958,1/31/2023,Debit Card
2936,100,958,1/31/2023,Debit Card
2937,200,959,2/2/2023,Cash
2938,100,959,2/2/2023,Cash
2939,100,959,2/2/2023,Cash
2940,200,960,2/2/2023,Cash
2941,200,960,2/2/2023,Cash
2942,200,961,2/3/2023,Debit Card
2943,200,961,2/3/2023,Debit Card
2944,100,961,2/3/2023,Cash
2945,100,962,2/3/2023,Cash
2946,200,962,2/3/2023,Cash
2947,200,963,2/3/2023,Debit Card
2948,100,963,2/3/2023,Cash
2949,100,964,2/3/2023,Cash
2950,100,964,2/3/2023,Cash
2951,100,964,2/3/2023,Debit Card
2952,100,965,2/4/2023,Debit Card
2953,200,965,2/4/2023,Debit Card
2954,100,966,2/4/2023,Debit Card
2955,100,966,2/4/2023,Cash
2956,200,966,2/4/2023,Cash
2957,200,967,2/4/2023,Cash
2958,200,967,2/4/2023,Cash
2959,200,968,2/4/2023,Debit Card
2960,200,968,2/4/2023,Cash
2961,100,969,2/4/2023,Debit Card
2962,200,969,2/4/2023,Debit Card
2963,200,969,2/4/2023,Debit Card
2964,100,970,2/4/2023,Cash
2965,200,970,2/4/2023,Cash
2966,100,971,2/5/2023,Cash
2967,200,971,2/5/2023,Debit Card
2968,200,971,2/5/2023,Cash
2969,200,972,2/5/2023,Debit Card
2970,100,972,2/5/2023,Cash
2971,200,973,2/5/2023,Debit Card
2972,100,973,2/5/2023,Debit Card
2973,100,974,2/5/2023,Cash
2974,200,974,2/5/2023,Debit Card
2975,100,974,2/5/2023,Debit Card
2976,100,975,2/5/2023,Cash
2977,200,975,2/5/2023,Debit Card
2978,200,976,2/6/2023,Cash
2979,200,976,2/6/2023,Cash
2980,100,976,2/6/2023,Debit Card
2981,200,977,2/7/2023,Cash
2982,100,977,2/7/2023,Debit Card
2983,200,978,2/8/2023,Debit Card
2984,100,978,2/8/2023,Cash
2985,200,979,2/8/2023,Cash
2986,200,979,2/8/2023,Debit Card
2987,100,979,2/8/2023,Debit Card
2988,100,980,2/9/2023,Debit Card
2989,200,980,2/9/2023,Debit Card
2990,200,981,2/9/2023,Debit Card
2991,200,981,2/9/2023,Debit Card
2992,200,981,2/9/2023,Debit Card
2993,200,982,2/9/2023,Cash
2994,200,982,2/9/2023,Cash
2995,100,983,2/10/2023,Debit Card
2996,100,983,2/10/2023,Debit Card
2997,200,984,2/10/2023,Debit Card
2998,100,984,2/10/2023,Cash
2999,100,984,2/10/2023,Debit Card
3000,100,985,2/10/2023,Debit Card
3001,100,985,2/10/2023,Debit Card
3002,100,986,2/10/2023,Debit Card
3003,100,986,2/10/2023,Debit Card
3004,100,986,2/10/2023,Debit Card
3005,100,987,2/11/2023,Cash
3006,200,987,2/11/2023,Debit Card
3007,200,988,2/12/2023,Cash
3008,200,988,2/12/2023,Debit Card
3009,200,989,2/12/2023,Cash
3010,100,989,2/12/2023,Debit Card
3011,100,989,2/12/2023,Cash
3012,200,990,2/12/2023,Debit Card
3013,100,990,2/12/2023,Debit Card
3014,100,991,2/12/2023,Cash
3015,100,991,2/12/2023,Debit Card
3016,100,991,2/12/2023,Cash
3017,100,992,2/13/2023,Cash
3018,100,992,2/13/2023,Debit Card
3019,200,993,2/13/2023,Debit Card
3020,200,993,2/13/2023,Cash
3021,200,994,2/13/2023,Cash
3022,100,994,2/13/2023,Debit Card
3023,200,994,2/13/2023,Debit Card
3024,100,995,2/14/2023,Debit Card
3025,100,995,2/14/2023,Cash
3026,100,996,2/14/2023,Debit Card
3027,200,996,2/14/2023,Cash
3028,100,996,2/14/2023,Cash
3029,100,997,2/14/2023,Debit Card
3030,100,997,2/14/2023,Debit Card
3031,100,998,2/15/2023,Debit Card
3032,100,998,2/15/2023,Cash
3033,100,999,2/15/2023,Debit Card
3034,200,999,2/15/2023,Cash
3035,200,999,2/15/2023,Cash
3036,200,1000,2/15/2023,Debit Card
3037,200,1000,2/15/2023,Debit Card
3038,200,1001,2/15/2023,Debit Card
3039,100,1001,2/15/2023,Cash
3040,200,1001,2/15/2023,Cash
3041,200,1002,2/15/2023,Cash
3042,200,1002,2/15/2023,Debit Card
3043,200,1003,2/16/2023,Cash
3044,200,1003,2/16/2023,Debit Card
3045,200,1004,2/16/2023,Cash
3046,100,1004,2/16/2023,Cash
3047,100,1004,2/16/2023,Cash
3048,200,1005,2/17/2023,Cash
3049,100,1005,2/17/2023,Debit Card
3050,200,1006,2/18/2023,Debit Card
3051,200,1006,2/18/2023,Cash
3052,100,1006,2/18/2023,Debit Card
3053,200,1007,2/18/2023,Cash
3054,100,1007,2/18/2023,Cash
3055,200,1008,2/18/2023,Debit Card
3056,100,1008,2/18/2023,Cash
3057,200,1009,2/18/2023,Debit Card
3058,200,1009,2/18/2023,Debit Card
3059,100,1009,2/18/2023,Debit Card
3060,200,1010,2/19/2023,Cash
3061,100,1010,2/19/2023,Cash
3062,200,1011,2/20/2023,Cash
3063,100,1011,2/20/2023,Cash
3064,100,1011,2/20/2023,Cash
3065,200,1012,2/20/2023,Debit Card
3066,100,1012,2/20/2023,Cash
3067,100,1013,2/20/2023,Cash
3068,200,1013,2/20/2023,Cash
3069,200,1014,2/20/2023,Debit Card
3070,100,1014,2/20/2023,Cash
3071,200,1014,2/20/2023,Debit Card
3072,200,1015,2/20/2023,Cash
3073,200,1015,2/20/2023,Cash
3074,100,1016,2/20/2023,Cash
3075,100,1016,2/20/2023,Cash
3076,100,1016,2/20/2023,Cash
3077,200,1017,2/20/2023,Cash
3078,100,1017,2/20/2023,Cash
3079,200,1018,2/21/2023,Debit Card
3080,200,1018,2/21/2023,Cash
3081,100,1019,2/21/2023,Cash
3082,100,1019,2/21/2023,Cash
3083,100,1019,2/21/2023,Debit Card
3084,100,1020,2/21/2023,Cash
3085,100,1020,2/21/2023,Debit Card
3086,200,1021,2/21/2023,Cash
3087,100,1021,2/21/2023,Cash
3088,100,1021,2/21/2023,Cash
3089,100,1022,2/22/2023,Cash
3090,200,1022,2/22/2023,Cash
3091,100,1023,2/22/2023,Debit Card
3092,200,1023,2/22/2023,Cash
3093,100,1024,2/22/2023,Debit Card
3094,200,1024,2/22/2023,Cash
3095,200,1024,2/22/2023,Debit Card
3096,100,1025,2/23/2023,Debit Card
3097,200,1025,2/23/2023,Debit Card
3098,100,1026,2/23/2023,Debit Card
3099,100,1026,2/23/2023,Cash
3100,200,1026,2/23/2023,Debit Card
3101,200,1027,2/23/2023,Cash
3102,100,1027,2/23/2023,Debit Card
3103,200,1028,2/23/2023,Cash
3104,200,1028,2/23/2023,Cash
3105,200,1029,2/24/2023,Cash
3106,200,1029,2/24/2023,Debit Card
3107,100,1029,2/24/2023,Cash
3108,100,1030,2/25/2023,Cash
3109,200,1030,2/25/2023,Debit Card
3110,100,1031,2/25/2023,Debit Card
3111,200,1031,2/25/2023,Debit Card
3112,100,1031,2/25/2023,Cash
3113,100,1032,2/25/2023,Debit Card
3114,100,1032,2/25/2023,Debit Card
3115,200,1033,2/26/2023,Debit Card
3116,200,1033,2/26/2023,Cash
3117,200,1033,2/26/2023,Debit Card
3118,100,1034,2/26/2023,Debit Card
3119,200,1034,2/26/2023,Cash
3120,200,1035,2/27/2023,Debit Card
3121,200,1035,2/27/2023,Debit Card
3122,200,1036,2/27/2023,Debit Card
3123,200,1036,2/27/2023,Debit Card
3124,100,1036,2/27/2023,Debit Card
3125,200,1037,2/27/2023,Cash
3126,200,1037,2/27/2023,Debit Card
3127,100,1038,2/27/2023,Debit Card
3128,100,1038,2/27/2023,Debit Card
3129,200,1038,2/27/2023,Cash
3130,200,1039,2/28/2023,Cash
3131,200,1039,2/28/2023,Debit Card
3132,200,1040,3/2/2023,Cash
3133,200,1040,3/2/2023,Debit Card
3134,200,1041,3/2/2023,Cash
3135,100,1041,3/2/2023,Cash
3136,100,1041,3/2/2023,Debit Card
