visit_id,customer_id,lead_id,branch_id,visit_date,entring_time,leaving_time,purchased
3011,652,,100,9/23/2022,16:13,16:44,TRUE
3012,663,,100,9/23/2022,16:15,16:27,FALSE
3013,653,,100,9/23/2022,16:47,17:34,TRUE
3014,652,,200,9/23/2022,16:59,17:27,TRUE
3015,661,,200,9/23/2022,17:00,17:57,FALSE
3016,653,,100,9/23/2022,18:07,18:16,TRUE
3017,654,,200,9/23/2022,20:03,20:31,TRUE
3018,653,,200,9/23/2022,20:10,20:52,TRUE
3019,656,,200,9/23/2022,20:26,20:47,TRUE
3020,656,,100,9/23/2022,20:32,21:02,TRUE
3021,657,,100,9/23/2022,21:13,21:42,TRUE
3022,654,,200,9/23/2022,21:58,22:28,TRUE
3023,,181,200,9/25/2022,8:43,9:02,FALSE
3024,662,,100,9/25/2022,11:15,11:51,FALSE
3025,658,,200,9/25/2022,12:11,12:39,TRUE
3026,669,,100,9/25/2022,13:45,13:55,FALSE
3027,667,,200,9/25/2022,14:30,14:46,FALSE
3028,658,,100,9/25/2022,14:36,15:19,TRUE
3029,659,,100,9/25/2022,16:15,16:52,FALSE
3030,662,,100,9/25/2022,16:30,16:59,FALSE
3031,658,,100,9/25/2022,20:21,21:01,TRUE
3032,668,,100,9/25/2022,20:30,21:11,FALSE
3033,658,,100,9/25/2022,21:47,22:28,TRUE
3034,659,,100,9/26/2022,12:49,13:25,TRUE
3035,659,,200,9/26/2022,12:52,13:19,TRUE
3036,660,,100,9/26/2022,13:45,14:11,TRUE
3037,662,,100,9/26/2022,14:15,14:35,FALSE
3038,660,,100,9/26/2022,15:25,15:39,TRUE
3039,660,,200,9/26/2022,15:43,16:28,TRUE
3040,660,,100,9/26/2022,16:07,16:42,TRUE
3041,659,,200,9/26/2022,17:42,18:16,TRUE
3042,665,,200,9/26/2022,20:15,21:04,FALSE
3043,659,,100,9/26/2022,20:18,20:39,TRUE
3044,661,,200,9/27/2022,9:55,10:11,TRUE
3045,661,,100,9/27/2022,10:10,10:24,TRUE
3046,662,,100,9/27/2022,10:17,10:31,TRUE
3047,662,,100,9/27/2022,12:26,12:57,TRUE
3048,662,,200,9/27/2022,15:34,16:00,TRUE
3049,662,,200,9/27/2022,16:16,16:53,TRUE
3050,661,,200,9/27/2022,17:08,17:26,TRUE
3051,667,,200,9/27/2022,17:30,18:08,FALSE
3052,661,,100,9/27/2022,21:25,21:42,TRUE
3053,663,,100,9/28/2022,9:36,10:11,TRUE
3054,666,,100,9/28/2022,9:45,10:25,FALSE
3055,663,,200,9/28/2022,13:46,14:13,TRUE
3056,664,,100,9/28/2022,15:20,15:51,TRUE
3057,664,,100,9/28/2022,15:57,16:12,TRUE
3058,664,,100,9/28/2022,17:33,17:55,TRUE
3059,678,,200,9/28/2022,19:15,19:36,FALSE
3060,664,,100,9/28/2022,19:26,19:50,TRUE
3061,,182,200,9/28/2022,19:42,20:02,FALSE
3062,668,,100,9/28/2022,20:30,21:02,FALSE
3063,663,,200,9/28/2022,21:27,21:58,TRUE
3064,668,,100,9/29/2022,8:55,9:26,TRUE
3065,667,,200,9/29/2022,9:14,9:41,TRUE
3066,668,,100,9/29/2022,9:43,10:13,TRUE
3067,666,,100,9/29/2022,10:09,10:53,TRUE
3068,665,,200,9/29/2022,10:10,10:33,TRUE
3069,667,,200,9/29/2022,10:28,11:02,TRUE
3070,665,,200,9/29/2022,13:42,14:18,TRUE
3071,667,,100,9/29/2022,13:57,14:21,TRUE
3072,668,,100,9/29/2022,14:33,15:02,TRUE
3073,675,,100,9/29/2022,15:30,16:02,FALSE
3074,666,,200,9/29/2022,15:54,16:19,TRUE
3075,665,,200,9/29/2022,15:59,16:47,TRUE
3076,665,,200,9/29/2022,16:04,16:27,TRUE
3077,666,,200,9/29/2022,16:15,16:37,TRUE
3078,668,,200,9/29/2022,17:59,18:37,TRUE
3079,672,,100,9/29/2022,19:00,19:22,FALSE
3080,667,,100,9/29/2022,19:40,19:51,TRUE
3081,671,,200,9/29/2022,20:00,20:38,FALSE
3082,666,,200,9/29/2022,21:42,22:17,TRUE
3083,674,,200,9/30/2022,20:00,20:14,FALSE
3084,669,,100,10/1/2022,9:24,9:46,TRUE
3085,678,,200,10/1/2022,9:45,10:12,FALSE
3086,683,,200,10/1/2022,10:00,10:16,FALSE
3087,669,,100,10/1/2022,10:50,11:21,TRUE
3088,669,,100,10/1/2022,12:39,13:01,TRUE
3089,669,,100,10/1/2022,14:22,14:59,TRUE
3090,687,,100,10/1/2022,15:15,16:14,FALSE
3091,673,,100,10/1/2022,17:15,17:59,FALSE
3092,,183,100,10/1/2022,18:18,18:26,FALSE
3093,670,,100,10/1/2022,20:00,20:43,FALSE
3094,676,,100,10/2/2022,10:45,11:06,FALSE
3095,670,,100,10/2/2022,12:33,13:14,TRUE
3096,680,,100,10/2/2022,13:00,13:56,FALSE
3097,670,,200,10/2/2022,13:43,14:20,TRUE
3098,678,,200,10/2/2022,15:15,15:46,FALSE
3099,689,,200,10/2/2022,15:15,15:27,FALSE
3100,670,,100,10/2/2022,19:10,19:48,TRUE
3101,684,,200,10/2/2022,20:00,20:14,FALSE
3102,670,,100,10/2/2022,20:42,21:21,TRUE
3103,679,,200,10/3/2022,8:30,9:22,FALSE
3104,671,,200,10/3/2022,10:13,10:39,TRUE
3105,671,,100,10/3/2022,13:06,13:43,TRUE
3106,671,,200,10/3/2022,16:14,16:54,TRUE
3107,690,,200,10/3/2022,17:45,18:12,FALSE
3108,671,,200,10/3/2022,19:47,20:20,TRUE
3109,,184,200,10/4/2022,11:53,11:58,FALSE
3110,673,,100,10/4/2022,11:58,12:15,TRUE
3111,672,,100,10/4/2022,12:56,13:07,TRUE
3112,673,,100,10/4/2022,13:37,14:00,TRUE
3113,682,,200,10/4/2022,14:30,15:19,FALSE
3114,674,,200,10/4/2022,14:42,14:53,TRUE
3115,674,,200,10/4/2022,15:04,15:31,TRUE
3116,673,,100,10/4/2022,15:43,16:14,TRUE
3117,686,,200,10/4/2022,16:15,16:37,FALSE
3118,672,,200,10/4/2022,17:20,17:30,TRUE
3119,691,,100,10/4/2022,17:30,18:25,FALSE
3120,672,,200,10/4/2022,18:55,19:34,TRUE
3121,674,,100,10/4/2022,19:30,20:08,TRUE
3122,676,,100,10/4/2022,19:30,19:50,FALSE
3123,673,,200,10/4/2022,19:40,19:56,TRUE
3124,674,,200,10/4/2022,20:01,20:25,TRUE
3125,677,,100,10/4/2022,20:15,21:14,FALSE
3126,676,,100,10/5/2022,8:37,9:18,TRUE
3127,676,,200,10/5/2022,9:17,9:57,TRUE
3128,681,,200,10/5/2022,9:30,10:29,FALSE
3129,678,,200,10/5/2022,9:46,10:06,TRUE
3130,675,,100,10/5/2022,10:24,11:00,TRUE
3131,688,,200,10/5/2022,11:45,12:13,FALSE
3132,678,,200,10/5/2022,12:48,13:26,TRUE
3133,678,,200,10/5/2022,12:55,13:33,TRUE
3134,677,,100,10/5/2022,13:37,14:05,TRUE
3135,678,,100,10/5/2022,13:49,14:18,TRUE
3136,677,,100,10/5/2022,14:10,14:28,TRUE
3137,694,,200,10/5/2022,16:15,16:30,FALSE
3138,677,,100,10/5/2022,16:55,17:45,TRUE
3139,685,,100,10/5/2022,17:00,17:36,FALSE
3140,693,,200,10/5/2022,18:30,19:13,FALSE
3141,675,,200,10/5/2022,18:41,19:13,TRUE
3142,677,,100,10/5/2022,19:32,20:02,TRUE
3143,675,,200,10/5/2022,21:49,22:20,TRUE
3144,676,,200,10/5/2022,21:49,22:15,TRUE
3145,676,,200,10/5/2022,21:56,22:17,TRUE
3146,675,,200,10/5/2022,21:56,22:16,TRUE
3147,,163,200,10/5/2022,20:41,20:57,TRUE
3148,695,,200,10/6/2022,12:45,13:42,FALSE
3149,679,,200,10/6/2022,13:02,13:23,TRUE
3150,689,,200,10/6/2022,13:30,14:19,FALSE
3151,679,,200,10/6/2022,16:09,16:40,TRUE
3152,679,,100,10/6/2022,17:02,17:30,TRUE
3153,679,,200,10/6/2022,18:23,18:46,TRUE
3154,682,,200,10/7/2022,9:16,9:52,TRUE
3155,680,,100,10/7/2022,10:21,10:51,TRUE
3156,682,,100,10/7/2022,10:31,11:08,TRUE
3157,682,,100,10/7/2022,10:57,11:31,TRUE
3158,683,,200,10/7/2022,12:20,12:49,TRUE
3159,681,,200,10/7/2022,15:18,15:48,TRUE
3160,,185,200,10/7/2022,15:51,16:10,FALSE
3161,683,,200,10/7/2022,16:07,16:34,TRUE
3162,680,,100,10/7/2022,17:41,18:16,TRUE
3163,681,,200,10/7/2022,18:52,19:16,TRUE
3164,689,,200,10/7/2022,19:00,19:16,FALSE
3165,681,,200,10/7/2022,19:12,19:41,TRUE
3166,683,,200,10/7/2022,19:33,20:06,TRUE
3167,680,,200,10/7/2022,19:42,20:00,TRUE
3168,683,,100,10/7/2022,21:19,21:31,TRUE
3169,682,,200,10/7/2022,21:45,22:14,TRUE
3170,680,,100,10/7/2022,21:57,22:34,TRUE
3171,685,,100,10/8/2022,8:20,8:55,TRUE
3172,686,,200,10/8/2022,8:21,8:39,TRUE
3173,687,,100,10/8/2022,9:17,9:52,TRUE
3174,687,,200,10/8/2022,9:22,9:45,TRUE
3175,701,,200,10/8/2022,9:30,9:46,FALSE
3176,686,,200,10/8/2022,10:07,10:25,TRUE
3177,685,,100,10/8/2022,10:12,10:51,TRUE
3178,685,,100,10/8/2022,11:06,11:20,TRUE
3179,688,,200,10/8/2022,11:44,12:05,TRUE
3180,688,,100,10/8/2022,12:08,12:52,TRUE
3181,685,,100,10/8/2022,13:12,13:42,TRUE
3182,688,,200,10/8/2022,13:18,13:39,TRUE
3183,684,,200,10/8/2022,13:47,14:16,TRUE
3184,687,,100,10/8/2022,13:58,14:36,TRUE
3185,684,,100,10/8/2022,14:25,14:52,TRUE
3186,684,,100,10/8/2022,14:56,15:25,TRUE
3187,686,,100,10/8/2022,15:12,15:57,TRUE
3188,687,,200,10/8/2022,15:13,15:55,TRUE
3189,684,,100,10/8/2022,17:50,18:40,TRUE
3190,688,,100,10/8/2022,17:54,18:37,TRUE
3191,686,,100,10/8/2022,19:57,20:31,TRUE
3192,,186,100,10/9/2022,8:03,8:21,FALSE
3193,690,,200,10/9/2022,8:53,9:11,TRUE
3194,691,,100,10/9/2022,9:25,9:44,TRUE
3195,689,,200,10/9/2022,10:24,11:07,TRUE
3196,690,,100,10/9/2022,11:29,12:09,TRUE
3197,691,,200,10/9/2022,11:45,12:14,TRUE
3198,699,,100,10/9/2022,13:15,14:11,FALSE
3199,700,,200,10/9/2022,13:30,14:13,FALSE
3200,691,,200,10/9/2022,14:05,14:16,TRUE
3201,689,,100,10/9/2022,16:34,16:54,TRUE
3202,696,,100,10/9/2022,17:00,17:21,FALSE
3203,697,,100,10/9/2022,17:15,18:07,FALSE
3204,690,,200,10/9/2022,18:59,19:35,TRUE
3205,689,,100,10/9/2022,20:01,20:58,TRUE
3206,691,,200,10/9/2022,20:32,21:10,TRUE
3207,689,,100,10/9/2022,20:52,21:44,TRUE
3208,697,,100,10/10/2022,9:30,10:15,FALSE
3209,692,,200,10/10/2022,9:45,10:00,FALSE
3210,695,,200,10/10/2022,11:15,12:02,FALSE
3211,698,,200,10/10/2022,15:45,16:22,FALSE
3212,703,,100,10/10/2022,16:45,17:02,FALSE
3213,705,,200,10/10/2022,17:00,17:39,FALSE
3214,692,,200,10/11/2022,8:12,8:51,TRUE
3215,698,,200,10/11/2022,8:30,9:17,FALSE
3216,694,,200,10/11/2022,10:09,10:40,TRUE
3217,693,,200,10/11/2022,11:08,11:39,TRUE
3218,694,,100,10/11/2022,11:13,11:41,TRUE
3219,694,,200,10/11/2022,12:34,13:02,TRUE
3220,693,,200,10/11/2022,12:39,13:26,TRUE
3221,692,,200,10/11/2022,14:39,15:08,TRUE
3222,693,,200,10/11/2022,15:00,15:24,TRUE
3223,692,,100,10/11/2022,15:21,15:51,TRUE
3224,710,,200,10/11/2022,16:45,17:17,FALSE
3225,696,,100,10/11/2022,17:00,17:41,FALSE
3226,704,,100,10/11/2022,17:15,17:48,FALSE
3227,694,,200,10/11/2022,17:24,17:58,TRUE
3228,693,,100,10/11/2022,19:38,19:58,TRUE
3229,692,,200,10/11/2022,21:21,21:44,TRUE
3230,702,,100,10/12/2022,8:30,9:25,FALSE
3231,710,,200,10/12/2022,9:00,9:54,FALSE
3232,712,,100,10/12/2022,9:00,9:54,FALSE
3233,702,,100,10/12/2022,10:00,10:19,FALSE
3234,695,,200,10/12/2022,12:18,12:42,TRUE
3235,696,,100,10/12/2022,12:50,13:11,TRUE
3236,,187,200,10/12/2022,15:05,15:18,FALSE
3237,695,,200,10/12/2022,15:17,15:47,TRUE
3238,695,,200,10/12/2022,15:48,16:07,TRUE
3239,707,,100,10/12/2022,16:15,17:13,FALSE
3240,695,,200,10/12/2022,16:37,16:56,TRUE
3241,696,,100,10/12/2022,18:12,19:09,TRUE
3242,696,,100,10/12/2022,18:48,19:24,TRUE
3243,696,,200,10/12/2022,21:38,21:55,TRUE
3244,697,,100,10/13/2022,8:12,8:38,TRUE
3245,714,,200,10/13/2022,8:15,8:58,FALSE
3246,712,,100,10/13/2022,9:15,9:47,FALSE
3247,698,,200,10/13/2022,9:18,9:47,TRUE
3248,697,,200,10/13/2022,12:31,13:02,TRUE
3249,698,,100,10/13/2022,14:40,15:15,TRUE
3250,708,,100,10/13/2022,15:00,15:55,FALSE
3251,698,,200,10/13/2022,15:06,15:37,TRUE
3252,711,,100,10/13/2022,16:00,16:57,FALSE
3253,698,,200,10/13/2022,18:48,19:25,TRUE
3254,697,,200,10/13/2022,18:51,19:24,TRUE
3255,702,,100,10/13/2022,20:15,20:39,FALSE
3256,697,,100,10/13/2022,21:10,21:54,TRUE
3257,699,,100,10/14/2022,11:00,11:14,TRUE
3258,700,,200,10/14/2022,12:15,12:47,FALSE
3259,699,,100,10/14/2022,14:28,15:05,TRUE
3260,706,,200,10/14/2022,15:30,16:07,FALSE
3261,699,,100,10/14/2022,20:19,21:06,TRUE
3262,,188,200,10/15/2022,9:44,9:55,FALSE
3263,709,,200,10/15/2022,10:45,11:24,FALSE
3264,700,,200,10/15/2022,10:55,11:17,TRUE
3265,700,,100,10/15/2022,11:20,11:52,TRUE
3266,701,,200,10/15/2022,12:58,13:32,TRUE
3267,702,,100,10/15/2022,13:32,13:59,TRUE
3268,702,,200,10/15/2022,14:18,14:40,TRUE
3269,701,,200,10/15/2022,14:38,15:21,TRUE
3270,700,,100,10/15/2022,15:47,16:29,TRUE
3271,702,,200,10/15/2022,16:28,17:02,TRUE
3272,711,,100,10/15/2022,16:30,17:03,FALSE
3273,711,,100,10/15/2022,17:00,17:21,FALSE
3274,701,,200,10/15/2022,17:14,17:48,TRUE
3275,700,,200,10/15/2022,19:44,20:11,TRUE
3276,701,,100,10/15/2022,21:34,21:44,TRUE
3277,702,,100,10/15/2022,21:49,22:00,TRUE
3278,704,,100,10/16/2022,11:44,12:04,TRUE
3279,703,,100,10/16/2022,11:57,12:29,TRUE
3280,703,,100,10/16/2022,12:16,13:07,TRUE
3281,704,,200,10/16/2022,12:50,13:17,TRUE
3282,704,,100,10/16/2022,12:56,13:32,TRUE
3283,703,,200,10/16/2022,15:01,15:29,TRUE
3284,704,,200,10/16/2022,17:28,18:04,TRUE
3285,706,,200,10/16/2022,19:30,20:20,FALSE
3286,703,,200,10/16/2022,20:24,20:41,TRUE
3287,713,,100,10/17/2022,8:00,8:47,FALSE
3288,708,,100,10/17/2022,10:30,11:22,FALSE
3289,706,,200,10/17/2022,15:05,15:45,TRUE
3290,707,,100,10/17/2022,16:25,16:46,TRUE
3291,707,,200,10/17/2022,16:49,17:48,TRUE
3292,705,,200,10/17/2022,17:44,18:19,TRUE
3293,705,,100,10/17/2022,17:53,18:33,TRUE
3294,707,,100,10/17/2022,19:02,19:53,TRUE
3295,706,,200,10/17/2022,19:02,19:41,TRUE
3296,705,,200,10/17/2022,19:43,20:18,TRUE
3297,706,,100,10/17/2022,20:08,20:28,TRUE
3298,706,,100,10/17/2022,20:32,21:20,TRUE
3299,707,,100,10/17/2022,20:37,21:10,TRUE
3300,705,,200,10/17/2022,20:45,21:15,TRUE
3301,711,,100,10/18/2022,8:14,8:31,TRUE
3302,712,,100,10/18/2022,8:45,9:03,TRUE
3303,,189,200,10/18/2022,9:50,10:02,FALSE
3304,708,,100,10/18/2022,11:18,12:05,TRUE
3305,708,,100,10/18/2022,11:44,12:19,TRUE
3306,719,,200,10/18/2022,11:45,12:18,FALSE
3307,710,,200,10/18/2022,11:49,12:07,TRUE
3308,709,,200,10/18/2022,12:02,12:19,TRUE
3309,718,,200,10/18/2022,13:00,13:18,FALSE
3310,712,,200,10/18/2022,13:38,14:00,TRUE
3311,709,,200,10/18/2022,14:06,14:33,TRUE
3312,709,,200,10/18/2022,14:09,14:36,TRUE
3313,712,,200,10/18/2022,14:21,15:02,TRUE
3314,708,,200,10/18/2022,14:33,15:01,TRUE
3315,710,,200,10/18/2022,14:47,15:26,TRUE
3316,711,,100,10/18/2022,15:58,16:28,TRUE
3317,709,,100,10/18/2022,17:00,17:30,TRUE
3318,711,,200,10/18/2022,17:06,17:33,TRUE
3319,715,,100,10/18/2022,18:30,18:53,FALSE
3320,710,,100,10/18/2022,19:11,20:09,TRUE
3321,711,,200,10/18/2022,19:22,19:58,TRUE
3322,710,,200,10/18/2022,20:29,20:56,TRUE
3323,712,,100,10/18/2022,21:23,22:07,TRUE
3324,713,,100,10/19/2022,10:52,11:10,TRUE
3325,717,,100,10/19/2022,11:30,12:02,FALSE
3326,713,,100,10/19/2022,12:46,13:18,TRUE
3327,713,,200,10/19/2022,12:58,13:37,TRUE
3328,716,,100,10/19/2022,13:15,13:56,FALSE
3329,713,,200,10/19/2022,15:27,15:52,TRUE
3330,714,,200,10/20/2022,9:09,9:44,TRUE
3331,714,,100,10/20/2022,12:11,12:54,TRUE
3332,714,,200,10/20/2022,19:05,19:12,TRUE
3333,714,,200,10/20/2022,20:09,20:45,TRUE
3334,725,,200,10/21/2022,10:15,10:25,FALSE
3335,,190,200,10/21/2022,13:09,13:20,FALSE
3336,715,,100,10/22/2022,8:54,9:07,TRUE
3337,715,,200,10/22/2022,10:38,11:02,TRUE
3338,715,,200,10/22/2022,20:00,20:24,TRUE
3339,715,,200,10/22/2022,20:49,21:24,TRUE
3340,716,,100,10/23/2022,8:18,9:08,TRUE
3341,716,,100,10/23/2022,8:47,9:14,TRUE
3342,720,,100,10/23/2022,10:00,10:53,FALSE
3343,721,,200,10/23/2022,10:15,10:57,FALSE
3344,724,,200,10/23/2022,11:00,11:40,FALSE
3345,716,,100,10/23/2022,11:59,12:31,TRUE
3346,716,,200,10/23/2022,18:16,18:46,TRUE
3347,717,,100,10/24/2022,9:38,10:08,TRUE
3348,722,,100,10/24/2022,10:30,11:27,FALSE
3349,723,,100,10/24/2022,11:00,11:52,FALSE
3350,717,,200,10/24/2022,15:05,15:36,TRUE
3351,718,,200,10/24/2022,15:10,15:44,TRUE
3352,718,,100,10/24/2022,16:44,17:20,TRUE
3353,718,,200,10/24/2022,16:51,17:33,TRUE
3354,727,,200,10/24/2022,18:15,18:34,FALSE
3355,,191,200,10/24/2022,18:38,18:54,FALSE
3356,717,,100,10/24/2022,19:31,20:01,TRUE
3357,718,,100,10/24/2022,20:11,20:25,TRUE
3358,719,,200,10/25/2022,8:54,9:42,TRUE
3359,719,,200,10/25/2022,9:51,10:25,TRUE
3360,734,,200,10/25/2022,10:00,10:47,FALSE
3361,722,,100,10/25/2022,11:30,11:55,FALSE
3362,726,,100,10/25/2022,12:00,12:24,FALSE
3363,719,,100,10/25/2022,14:19,15:00,TRUE
3364,725,,200,10/25/2022,15:15,15:38,FALSE
3365,719,,100,10/25/2022,18:09,18:42,TRUE
3366,729,,100,10/25/2022,18:30,18:42,FALSE
3367,725,,200,10/25/2022,20:30,21:11,FALSE
3368,721,,200,10/26/2022,8:36,9:01,TRUE
3369,720,,100,10/26/2022,8:47,9:21,TRUE
3370,720,,200,10/26/2022,9:01,9:45,TRUE
3371,721,,100,10/26/2022,10:25,10:49,TRUE
3372,720,,200,10/26/2022,12:14,12:44,TRUE
3373,721,,100,10/26/2022,13:05,13:35,TRUE
3374,720,,100,10/26/2022,15:50,16:20,TRUE
3375,721,,100,10/26/2022,16:50,17:26,TRUE
3376,729,,100,10/27/2022,8:00,8:48,FALSE
3377,722,,100,10/27/2022,8:04,8:37,TRUE
3378,735,,100,10/27/2022,10:45,11:33,FALSE
3379,724,,200,10/27/2022,12:20,12:55,TRUE
3380,723,,100,10/27/2022,12:24,12:39,TRUE
3381,723,,200,10/27/2022,14:44,15:10,TRUE
3382,724,,200,10/27/2022,16:18,16:48,TRUE
3383,,192,200,10/27/2022,16:19,16:31,FALSE
3384,722,,100,10/27/2022,17:12,17:29,TRUE
3385,723,,200,10/27/2022,17:17,17:30,TRUE
3386,722,,100,10/27/2022,18:04,18:45,TRUE
3387,723,,100,10/27/2022,18:55,19:24,TRUE
3388,724,,200,10/27/2022,19:41,20:03,TRUE
3389,724,,100,10/27/2022,21:05,21:40,TRUE
3390,722,,200,10/27/2022,21:59,22:30,TRUE
3391,725,,200,10/28/2022,10:41,10:54,TRUE
3392,736,,200,10/28/2022,11:45,12:38,FALSE
3393,731,,100,10/28/2022,16:00,16:36,FALSE
3394,725,,200,10/28/2022,17:14,17:49,TRUE
3395,725,,100,10/28/2022,17:54,18:31,TRUE
3396,728,,200,10/28/2022,18:45,19:42,FALSE
3397,739,,100,10/28/2022,19:15,20:10,FALSE
3398,725,,200,10/28/2022,21:19,21:40,TRUE
3399,733,,100,10/29/2022,8:45,9:11,FALSE
3400,734,,200,10/29/2022,9:15,9:43,FALSE
3401,738,,100,10/29/2022,10:00,10:56,FALSE
3402,728,,200,10/29/2022,10:45,11:35,FALSE
3403,,193,100,10/29/2022,13:40,13:51,FALSE
3404,730,,200,10/29/2022,14:30,14:49,FALSE
3405,732,,200,10/29/2022,20:30,20:41,FALSE
3406,728,,200,10/30/2022,8:18,9:01,TRUE
3407,727,,200,10/30/2022,9:38,10:14,TRUE
3408,726,,100,10/30/2022,10:38,10:56,TRUE
3409,729,,100,10/30/2022,11:15,11:38,TRUE
3410,729,,100,10/30/2022,12:27,12:50,TRUE
3411,727,,200,10/30/2022,12:32,13:25,TRUE
3412,726,,100,10/30/2022,14:27,14:50,TRUE
3413,727,,100,10/30/2022,14:34,14:54,TRUE
3414,727,,200,10/30/2022,14:41,14:59,TRUE
3415,726,,100,10/30/2022,15:27,15:49,TRUE
3416,728,,100,10/30/2022,16:19,16:57,TRUE
3417,728,,100,10/30/2022,16:47,17:25,TRUE
3418,728,,100,10/30/2022,17:41,18:17,TRUE
3419,729,,200,10/30/2022,19:42,20:18,TRUE
3420,729,,200,10/30/2022,21:57,22:15,TRUE
3421,,161,100,10/30/2022,20:40,20:47,TRUE
3422,733,,100,10/31/2022,10:02,10:22,TRUE
3423,730,,200,10/31/2022,10:39,11:26,TRUE
3424,733,,100,10/31/2022,12:03,12:43,TRUE
3425,732,,200,10/31/2022,12:29,12:51,TRUE
3426,732,,100,10/31/2022,12:45,12:56,TRUE
3427,733,,100,10/31/2022,13:51,14:26,TRUE
3428,731,,100,10/31/2022,15:07,15:22,TRUE
3429,731,,200,10/31/2022,15:33,16:13,TRUE
3430,731,,200,10/31/2022,15:34,15:52,TRUE
3431,732,,200,10/31/2022,16:51,17:24,TRUE
3432,732,,100,10/31/2022,17:17,17:30,TRUE
3433,730,,100,10/31/2022,17:39,18:25,TRUE
3434,740,,200,10/31/2022,18:00,18:53,FALSE
3435,733,,200,10/31/2022,18:53,19:28,TRUE
3436,731,,200,10/31/2022,19:21,19:58,TRUE
3437,730,,200,10/31/2022,20:07,20:53,TRUE
3438,730,,100,10/31/2022,21:13,21:56,TRUE
3439,734,,200,11/1/2022,8:08,8:40,TRUE
3440,734,,100,11/1/2022,8:15,8:34,TRUE
3441,734,,200,11/1/2022,9:26,9:48,TRUE
3442,737,,100,11/1/2022,12:30,13:15,FALSE
3443,,194,200,11/1/2022,13:44,14:01,FALSE
3444,734,,100,11/1/2022,14:13,14:42,TRUE
3445,744,,200,11/1/2022,17:00,17:28,FALSE
3446,735,,100,11/2/2022,9:41,10:00,TRUE
3447,735,,100,11/2/2022,10:02,10:19,TRUE
3448,743,,200,11/2/2022,13:30,13:50,FALSE
3449,741,,100,11/2/2022,17:00,17:37,FALSE
3450,735,,200,11/2/2022,17:17,17:41,TRUE
3451,737,,100,11/3/2022,8:00,8:32,TRUE
3452,737,,100,11/3/2022,9:34,10:04,TRUE
3453,753,,100,11/3/2022,9:45,10:18,FALSE
3454,737,,100,11/3/2022,12:41,13:07,TRUE
3455,736,,200,11/3/2022,13:58,14:15,TRUE
3456,736,,100,11/3/2022,14:24,14:50,TRUE
3457,738,,100,11/3/2022,15:16,15:49,TRUE
3458,737,,200,11/3/2022,15:19,15:43,TRUE
3459,736,,100,11/3/2022,16:15,16:42,TRUE
3460,738,,200,11/3/2022,16:43,17:20,TRUE
3461,738,,100,11/3/2022,17:06,17:40,TRUE
3462,736,,200,11/3/2022,18:34,18:58,TRUE
3463,738,,200,11/3/2022,21:06,21:18,TRUE
3464,739,,100,11/4/2022,11:37,12:21,TRUE
3465,750,,100,11/4/2022,13:00,13:57,FALSE
3466,739,,100,11/4/2022,14:55,15:20,TRUE
3467,742,,200,11/4/2022,15:00,15:50,FALSE
3468,751,,100,11/4/2022,17:15,17:46,FALSE
3469,739,,100,11/4/2022,19:45,20:08,TRUE
3470,,195,200,11/4/2022,19:52,20:12,FALSE
3471,739,,100,11/4/2022,21:20,21:38,TRUE
3472,756,,100,11/5/2022,9:45,10:23,FALSE
3473,742,,200,11/5/2022,12:04,12:49,TRUE
3474,742,,100,11/5/2022,13:43,14:07,TRUE
3475,740,,200,11/5/2022,13:47,14:20,TRUE
3476,741,,100,11/5/2022,14:03,14:31,TRUE
3477,741,,200,11/5/2022,14:55,15:09,TRUE
3478,746,,200,11/5/2022,15:00,15:49,FALSE
3479,740,,100,11/5/2022,15:42,16:04,TRUE
3480,747,,100,11/5/2022,15:45,16:12,FALSE
3481,742,,200,11/5/2022,18:00,18:37,TRUE
3482,741,,100,11/5/2022,18:16,18:57,TRUE
3483,742,,100,11/5/2022,18:40,19:13,TRUE
3484,740,,200,11/5/2022,19:57,20:20,TRUE
3485,741,,100,11/5/2022,20:32,21:09,TRUE
3486,740,,200,11/5/2022,21:55,22:31,TRUE
3487,755,,200,11/6/2022,9:30,10:11,FALSE
3488,743,,200,11/6/2022,10:26,11:06,TRUE
3489,743,,100,11/6/2022,11:04,11:39,TRUE
3490,757,,100,11/6/2022,12:30,13:05,FALSE
3491,745,,100,11/6/2022,15:15,15:42,FALSE
3492,749,,100,11/6/2022,15:30,16:26,FALSE
3493,752,,100,11/6/2022,17:15,17:50,FALSE
3494,748,,200,11/6/2022,18:15,18:29,FALSE
3495,743,,100,11/6/2022,18:51,19:28,TRUE
3496,743,,100,11/6/2022,21:37,22:08,TRUE
3497,744,,200,11/7/2022,8:14,8:51,TRUE
3498,762,,100,11/7/2022,8:15,8:43,FALSE
3499,745,,100,11/7/2022,8:45,9:07,TRUE
3500,744,,100,11/7/2022,9:27,10:03,TRUE
3501,759,,200,11/7/2022,9:30,10:20,FALSE
3502,758,,200,11/7/2022,9:30,10:14,FALSE
3503,746,,200,11/7/2022,9:35,10:19,TRUE
3504,745,,200,11/7/2022,9:49,10:11,TRUE
3505,746,,100,11/7/2022,11:33,11:56,TRUE
3506,,196,200,11/7/2022,12:37,12:46,FALSE
3507,745,,200,11/7/2022,14:06,14:36,TRUE
3508,744,,100,11/7/2022,14:55,15:34,TRUE
